currencyCode,unitPrice,location,effectiveStartDate,meterName,productName,serviceName,unitOfMeasure,type,reservationTerm,armSkuName,isPrimaryMeterRegion,CPU-cores
EUR,0.0169,DE North,2024-05-01T00:00:00Z,D2 v3/D2s v3 Spot,Virtual Machines Dv3 Series,Virtual Machines,1 Hour,Consumption,,Standard_D2_v3,True,2.0
EUR,0.0213,DE West Central,2024-04-01T00:00:00Z,DC2ds_v3 Spot,DCdsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_DC2ds_v3,True,2.0
EUR,0.0127,DE West Central,2024-04-01T00:00:00Z,DC2ds_v3 Spot,DCdsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_DC2ds_v3,True,2.0
EUR,1.0412,DE North,2024-05-01T00:00:00Z,E64-32as_v4 Spot,Virtual Machines Easv4 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E64-32as_v4,True,32.0
EUR,0.7104,DE North,2024-05-01T00:00:00Z,E64-32as_v4 Spot,Virtual Machines Easv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E64-32as_v4,True,32.0
EUR,0.039,DE West Central,2024-04-01T00:00:00Z,D8as v4 Spot,Virtual Machines Dasv4 Series,Virtual Machines,1 Hour,Consumption,,Standard_D8as_v4,True,8.0
EUR,0.397,DE West Central,2023-11-01T00:00:00Z,E32-8ds v5 Spot,Virtual Machines Edsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E32-8ds_v5,True,8.0
EUR,0.26,DE West Central,2023-10-01T00:00:00Z,E32-8ds v5 Spot,Virtual Machines Edsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E32-8ds_v5,True,8.0
EUR,0.2154,DE West Central,2023-01-01T00:00:00Z,E2pds v5,Virtual Machines Epdsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E2pds_v5,True,2.0
EUR,0.1292,DE West Central,2023-01-01T00:00:00Z,E2pds v5,Virtual Machines Epdsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E2pds_v5,True,2.0
EUR,1.4309,DE West Central,2024-05-01T00:00:00Z,DC32as v5 Spot,DCasv5-series Windows,Virtual Machines,1 Hour,Consumption,,Standard_DC32as_v5,True,32.0
EUR,0.7592,DE West Central,2024-05-01T00:00:00Z,DC32as v5 Spot,DCasv5-series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_DC32as_v5,True,32.0
EUR,0.0054,DE West Central,2024-04-01T00:00:00Z,DC1s_v3 Spot,DCsv3 Series Linux,Virtual Machines,1 Hour,Consumption,,Standard_DC1s_v3,True,1.0
EUR,0.0467,DE North,2023-09-01T00:00:00Z,B4s v2 Low Priority,Virtual Machines Bsv2 Series,Virtual Machines,1 Hour,Consumption,,Standard_B4s_v2,True,4.0
EUR,0.0788,DE North,2024-05-01T00:00:00Z,E4bds v5 Spot,Virtual Machines Ebdsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E4bds_v5,True,4.0
EUR,0.0581,DE North,2024-05-01T00:00:00Z,E4bds v5 Spot,Virtual Machines Ebdsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E4bds_v5,True,4.0
EUR,0.3315,DE North,2023-09-01T00:00:00Z,B32ls v2 Low Priority,Virtual Machines Bsv2 Series,Virtual Machines,1 Hour,Consumption,,Standard_B32ls_v2,True,32.0
EUR,0.1302,DE North,2024-05-01T00:00:00Z,E8-2s v4 Spot,Virtual Machines Esv4 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E8-2s_v4,True,2.0
EUR,0.0889,DE North,2024-05-01T00:00:00Z,E8-2s v4 Spot,Virtual Machines Esv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E8-2s_v4,True,2.0
EUR,3.4036,DE North,2024-04-01T00:00:00Z,D32a v4/D32as v4,Virtual Machines Dav4 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_D32a_v4,True,32.0
EUR,2.0253,DE North,2024-04-01T00:00:00Z,D32a v4/D32as v4,Virtual Machines Dav4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_D32a_v4,True,32.0
EUR,0.2537,DE West Central,2023-10-01T00:00:00Z,E8ads v5 Low Priority,Eadsv5 Series CloudServices,Virtual Machines,1 Hour,Consumption,,Standard_E8ads_v5,True,8.0
EUR,1.3755,DE West Central,2023-09-01T00:00:00Z,NV36adms A10 v5 Spot,Virtual Machines NVadsA10v5 Series,Virtual Machines,1 Hour,Consumption,,Standard_NV36adms_A10_v5,True,36.0
EUR,0.4026,DE North,2023-10-01T00:00:00Z,DC8ds_v3 Low Priority,DCdsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_DC8ds_v3,True,8.0
EUR,0.132,DE North,2023-10-01T00:00:00Z,DC8ds_v3 Low Priority,DCdsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_DC8ds_v3,True,8.0
EUR,0.4419,DE West Central,2023-08-01T00:00:00Z,M32ts Spot,Virtual Machines MS Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_M32ts,True,32.0
EUR,7.4906,DE West Central,2023-10-01T00:00:00Z,E64-16ads v5,Eadsv5 Series CloudServices,Virtual Machines,1 Hour,Consumption,,Standard_E64-16ads_v5,True,16.0
EUR,0.1961,DE North,2024-05-01T00:00:00Z,F16s v2 Spot,Virtual Machines FSv2 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_F16s_v2,True,16.0
EUR,0.1134,DE North,2024-05-01T00:00:00Z,F16s v2 Spot,Virtual Machines FSv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_F16s_v2,True,16.0
EUR,0.0125,DE West Central,2023-09-01T00:00:00Z,D2 v2/DS2 v2 Spot,Virtual Machines Dv2 Series,Virtual Machines,1 Hour,Consumption,,Standard_D2_v2,True,
EUR,0.4247,DE West Central,2024-05-01T00:00:00Z,D48ls v5 Spot,Virtual Machines Dlsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_D48ls_v5,True,48.0
EUR,0.218,DE West Central,2024-05-01T00:00:00Z,D48ls v5 Spot,Virtual Machines Dlsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_D48ls_v5,True,48.0
EUR,0.0672,DE North,2024-05-01T00:00:00Z,D8s v4 Spot,Virtual Machines Dsv4 Series,Virtual Machines,1 Hour,Consumption,,Standard_D8s_v4,True,8.0
EUR,0.4651,DE North,2024-05-01T00:00:00Z,E32bds v5 Spot,Virtual Machines Ebdsv5 Series,Virtual Machines,1 Hour,Consumption,,Standard_E32bds_v5,True,32.0
EUR,0.117,DE West Central,2023-11-01T00:00:00Z,DC8adscc v5 Spot,Virtual Machines DCadsccv5 Series,Virtual Machines,1 Hour,Consumption,,Standard_DC8ads_cc_v5,True,8.0
EUR,0.0479,DE North,2024-05-01T00:00:00Z,A8 v2 Spot,Virtual Machines Av2 Series,Virtual Machines,1 Hour,Consumption,,Standard_A8_v2,True,
EUR,0.2284,DE West Central,2023-10-01T00:00:00Z,E32-16s v5 Spot,Virtual Machines Esv5 Series,Virtual Machines,1 Hour,Consumption,,Standard_E32-16s_v5,True,16.0
EUR,0.1337,DE North,2024-05-01T00:00:00Z,E8-4ads v5 Spot,Virtual Machines Eadsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E8-4ads_v5,True,4.0
EUR,0.0924,DE North,2024-05-01T00:00:00Z,E8-4ads v5 Spot,Virtual Machines Eadsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E8-4ads_v5,True,4.0
EUR,0.2996,DE West Central,2023-10-01T00:00:00Z,E4as v5,Easv5 Series CloudServices,Virtual Machines,1 Hour,Consumption,,Standard_E4as_v5,True,4.0
EUR,0.1789,DE West Central,2024-05-01T00:00:00Z,DC4as v5 Spot,DCasv5-series Windows,Virtual Machines,1 Hour,Consumption,,Standard_DC4as_v5,True,4.0
EUR,0.0949,DE West Central,2024-05-01T00:00:00Z,DC4as v5 Spot,DCasv5-series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_DC4as_v5,True,4.0
EUR,0.5483,DE West Central,2023-11-01T00:00:00Z,E48s v5 Spot,Virtual Machines Esv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E48s_v5,True,48.0
EUR,0.3426,DE West Central,2023-10-01T00:00:00Z,E48s v5 Spot,Virtual Machines Esv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E48s_v5,True,48.0
EUR,0.4554,DE West Central,2023-07-01T00:00:00Z,E64-32s v4 Spot,Virtual Machines Esv4 Series,Virtual Machines,1 Hour,Consumption,,Standard_E64-32s_v4,True,32.0
EUR,0.3416,DE West Central,2023-11-01T00:00:00Z,D32d v4 Spot,Virtual Machines Ddv4 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_D32d_v4,True,32.0
EUR,0.2037,DE West Central,2023-07-01T00:00:00Z,D32d v4 Spot,Virtual Machines Ddv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_D32d_v4,True,32.0
EUR,0.4157,DE West Central,2023-04-01T00:00:00Z,D8lds v5,Virtual Machines Dldsv5 Series,Virtual Machines,1 Hour,Consumption,,Standard_D8lds_v5,True,8.0
EUR,2148.8764,DE West Central,2023-04-01T00:00:00Z,D8lds v5,Virtual Machines Dldsv5 Series,Virtual Machines,1 Hour,Reservation,1 Year,Standard_D8lds_v5,True,8.0
EUR,3933.5206,DE West Central,2023-04-01T00:00:00Z,D8lds v5,Virtual Machines Dldsv5 Series,Virtual Machines,1 Hour,Reservation,3 Years,Standard_D8lds_v5,True,8.0
EUR,0.1428,DE North,2024-05-01T00:00:00Z,E8ds v4 Spot,Virtual Machines Edsv4 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E8ds_v4,True,8.0
EUR,0.1015,DE North,2024-05-01T00:00:00Z,E8ds v4 Spot,Virtual Machines Edsv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E8ds_v4,True,8.0
EUR,0.1506,DE West Central,2023-06-01T00:00:00Z,D16pds v5 Spot,Virtual Machines Dpdsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_D16pds_v5,True,16.0
EUR,0.0816,DE West Central,2023-06-01T00:00:00Z,D16pds v5 Spot,Virtual Machines Dpdsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_D16pds_v5,True,16.0
EUR,0.6512,DE North,2024-05-01T00:00:00Z,D48 v4 Spot,Virtual Machines Dv4 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_D48_v4,True,
EUR,0.4031,DE North,2024-05-01T00:00:00Z,D48 v4 Spot,Virtual Machines Dv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_D48_v4,True,
EUR,0.0648,DE West Central,2023-07-01T00:00:00Z,E8d v4 Spot,Virtual Machines Edv4 Series,Virtual Machines,1 Hour,Consumption,,Standard_E8d_v4,True,8.0
EUR,0.1551,DE West Central,2023-11-01T00:00:00Z,D16s v5 Spot,Virtual Machines Dsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_D16s_v5,True,16.0
EUR,0.0864,DE West Central,2023-10-01T00:00:00Z,D16s v5 Spot,Virtual Machines Dsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_D16s_v5,True,16.0
EUR,0.0354,DE West Central,2024-05-01T00:00:00Z,D4ls v5 Spot,Virtual Machines Dlsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_D4ls_v5,True,4.0
EUR,0.0182,DE West Central,2024-05-01T00:00:00Z,D4ls v5 Spot,Virtual Machines Dlsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_D4ls_v5,True,4.0
EUR,0.0427,DE West Central,2023-11-01T00:00:00Z,D4d v5 Spot,Virtual Machines Ddv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_D4d_v5,True,4.0
EUR,0.0255,DE West Central,2023-10-01T00:00:00Z,D4d v5 Spot,Virtual Machines Ddv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_D4d_v5,True,4.0
EUR,0.5207,DE North,2024-05-01T00:00:00Z,E32-8s v4 Spot,Virtual Machines Esv4 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E32-8s_v4,True,8.0
EUR,0.3553,DE North,2024-05-01T00:00:00Z,E32-8s v4 Spot,Virtual Machines Esv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E32-8s_v4,True,8.0
EUR,0.1985,DE West Central,2023-11-01T00:00:00Z,E16-8ds v4 Spot,Virtual Machines Edsv4 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E16-8ds_v4,True,8.0
EUR,0.1296,DE West Central,2023-07-01T00:00:00Z,E16-8ds v4 Spot,Virtual Machines Edsv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E16-8ds_v4,True,8.0
EUR,0.5124,DE West Central,2023-11-01T00:00:00Z,D48d v4 Spot,Virtual Machines Ddv4 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_D48d_v4,True,48.0
EUR,0.3056,DE West Central,2023-07-01T00:00:00Z,D48d v4 Spot,Virtual Machines Ddv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_D48d_v4,True,48.0
EUR,8.4944,DE West Central,2023-04-01T00:00:00Z,D96ls v5,Virtual Machines Dlsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_D96ls_v5,True,96.0
EUR,4.3596,DE West Central,2023-04-01T00:00:00Z,D96ls v5,Virtual Machines Dlsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_D96ls_v5,True,96.0
EUR,0.0851,DE North,2024-04-01T00:00:00Z,D2a v4/D2as v4 Low Priority,Virtual Machines Dav4 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_D2a_v4,True,2.0
EUR,0.0253,DE North,2024-04-01T00:00:00Z,D2a v4/D2as v4 Low Priority,Virtual Machines Dav4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_D2a_v4,True,2.0
EUR,0.8231,DE West Central,2024-05-01T00:00:00Z,NC64asT4 v3 Spot,Virtual Machines NCasT4 v3 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_NC64as_T4_v3,True,64.0
EUR,0.5082,DE West Central,2023-12-01T00:00:00Z,NC64asT4 v3 Spot,Virtual Machines NCasT4 v3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_NC64as_T4_v3,True,64.0
EUR,0.1416,DE West Central,2023-11-01T00:00:00Z,F16s v2 Spot,Virtual Machines FSv2 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_F16s_v2,True,16.0
EUR,0.0727,DE West Central,2023-07-01T00:00:00Z,F16s v2 Spot,Virtual Machines FSv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_F16s_v2,True,16.0
EUR,0.0706,DE West Central,2023-09-01T00:00:00Z,B4ls v2 Low Priority,Bsv2 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,Standard_B4ls_v2,True,4.0
EUR,0.1072,DE West Central,2023-11-01T00:00:00Z,EC4ascc v5 Spot,Virtual Machines ECasccv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_EC4as_cc_v5,True,4.0
EUR,0.0641,DE West Central,2023-11-01T00:00:00Z,EC4ascc v5 Spot,Virtual Machines ECasccv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_EC4as_cc_v5,True,4.0
EUR,0.0391,DE North,2024-05-01T00:00:00Z,D3 v2/DS3 v2 Spot,Virtual Machines Dv2 Series,Virtual Machines,1 Hour,Consumption,,Standard_D3_v2,True,
EUR,1.0413,DE North,2024-05-01T00:00:00Z,E64s v4 Spot,Virtual Machines Esv4 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E64s_v4,True,64.0
EUR,0.7106,DE North,2024-05-01T00:00:00Z,E64s v4 Spot,Virtual Machines Esv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E64s_v4,True,64.0
EUR,0.2325,DE West Central,2023-06-01T00:00:00Z,D64pls v5 Spot,Virtual Machines Dplsv5 Series,Virtual Machines,1 Hour,Consumption,,Standard_D64pls_v5,True,64.0
EUR,1.1339,DE North,2023-04-01T00:00:00Z,D96ls v5 Low Priority,Virtual Machines Dlsv5 Series,Virtual Machines,1 Hour,Consumption,,Standard_D96ls_v5,True,96.0
EUR,0.161,DE West Central,2023-09-01T00:00:00Z,B16ps v2 Spot,Virtual Machines Bpsv2 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_B16ps_v2,True,16.0
EUR,0.1437,DE West Central,2023-09-01T00:00:00Z,B16ps v2 Spot,Virtual Machines Bpsv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_B16ps_v2,True,16.0
EUR,0.5663,DE West Central,2023-11-01T00:00:00Z,F64s v2 Spot,Virtual Machines FSv2 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_F64s_v2,True,64.0
EUR,0.2906,DE West Central,2023-07-01T00:00:00Z,F64s v2 Spot,Virtual Machines FSv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_F64s_v2,True,64.0
EUR,4.05,DE West Central,2023-08-01T00:00:00Z,M128dms_v2 Spot,Virtual Machines MdSv2 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_M128dms_v2,True,128.0
EUR,3.4987,DE West Central,2023-06-01T00:00:00Z,M128dms_v2 Spot,Virtual Machines MdSv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_M128dms_v2,True,128.0
EUR,0.6498,DE North,2023-12-01T00:00:00Z,P2mv3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,Consumption,,Standard_P2_mv3_Windows,True,2.0
EUR,0.2339,DE North,2023-12-01T00:00:00Z,P2mv3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,DevTestConsumption,,Standard_P2_mv3_Windows,True,2.0
EUR,3961.6105,DE North,2023-12-01T00:00:00Z,P2mv3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,Reservation,1 Year,Standard_P2_mv3_Windows,True,2.0
EUR,12212.5468,DE North,2024-03-01T00:00:00Z,P2mv3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,Reservation,3 Years,Standard_P2_mv3_Windows,True,2.0
EUR,0.0918,DE West Central,2023-11-01T00:00:00Z,DC4ascc v5 Spot,Virtual Machines DCasccv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_DC4as_cc_v5,True,4.0
EUR,0.0487,DE West Central,2023-11-01T00:00:00Z,DC4ascc v5 Spot,Virtual Machines DCasccv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_DC4as_cc_v5,True,4.0
EUR,0.3572,DE North,2024-05-01T00:00:00Z,E20d v4 Spot,Virtual Machines Edv4 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E20d_v4,True,20.0
EUR,0.2538,DE North,2024-05-01T00:00:00Z,E20d v4 Spot,Virtual Machines Edv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E20d_v4,True,20.0
EUR,0.1479,DE West Central,2024-03-01T00:00:00Z,A4m v2 Low Priority,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_A4m_v2,True,4.0
EUR,0.0424,DE West Central,2024-03-01T00:00:00Z,A4m v2 Low Priority,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_A4m_v2,True,4.0
EUR,0.4099,DE West Central,2023-12-01T00:00:00Z,E64-32s v3 Spot,Virtual Machines ESv3 Series,Virtual Machines,1 Hour,Consumption,,Standard_E64-32s_v3,True,32.0
EUR,4.8333,DE West Central,2023-09-01T00:00:00Z,Esv3 Type3,ESv3 Series Dedicated Host,Virtual Machines,1 Hour,Consumption,,Esv3_Type3,True,
EUR,24940.0749,DE West Central,2023-09-01T00:00:00Z,Esv3 Type3,ESv3 Series Dedicated Host,Virtual Machines,1 Hour,Reservation,1 Year,Esv3_Type3,True,
EUR,49515.9176,DE West Central,2023-09-01T00:00:00Z,Esv3 Type3,ESv3 Series Dedicated Host,Virtual Machines,1 Hour,Reservation,3 Years,Esv3_Type3,True,
EUR,3.8127,DE North,2023-10-01T00:00:00Z,D32ads v5,Dadsv5 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,Standard_D32ads_v5,True,32.0
EUR,0.1301,DE North,2024-05-01T00:00:00Z,E8-4s v3 Spot,Virtual Machines ESv3 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E8-4s_v3,True,4.0
EUR,0.0888,DE North,2024-05-01T00:00:00Z,E8-4s v3 Spot,Virtual Machines ESv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E8-4s_v3,True,4.0
EUR,0.0272,DE North,2024-05-01T00:00:00Z,DC2s_v3 Spot,DCsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_DC2s_v3,True,2.0
EUR,0.0169,DE North,2024-05-01T00:00:00Z,DC2s_v3 Spot,DCsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_DC2s_v3,True,2.0
EUR,0.222,DE North,2024-05-01T00:00:00Z,E20a v4/E20as v4 Spot,Virtual Machines Eav4 Series,Virtual Machines,1 Hour,Consumption,,Standard_E20a_v4,True,20.0
EUR,0.0047,DE West Central,2023-09-01T00:00:00Z,B2ats v2 Spot,Virtual Machines Basv2 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_B2ats_v2,True,2.0
EUR,0.0025,DE West Central,2023-09-01T00:00:00Z,B2ats v2 Spot,Virtual Machines Basv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_B2ats_v2,True,2.0
EUR,0.1828,DE West Central,2023-11-01T00:00:00Z,E16 v4 Spot,Virtual Machines Ev4 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E16_v4,True,
EUR,0.1139,DE West Central,2023-07-01T00:00:00Z,E16 v4 Spot,Virtual Machines Ev4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E16_v4,True,
EUR,0.2959,DE West Central,2023-11-01T00:00:00Z,EC16adscc v5 Spot,Virtual Machines ECadsccv5 Series,Virtual Machines,1 Hour,Consumption,,Standard_EC16ads_cc_v5,True,16.0
EUR,0.1216,DE North,2024-05-01T00:00:00Z,L8s v3 Spot,Virtual Machines Lsv3 Series,Virtual Machines,1 Hour,Consumption,,Standard_L8s_v3,True,8.0
EUR,6.1573,DE West Central,2023-08-01T00:00:00Z,EC96as_v5,ECasv5-series Linux,Virtual Machines,1 Hour,Consumption,,Standard_EC96as_v5,True,96.0
EUR,43150.7491,DE West Central,2023-08-01T00:00:00Z,EC96as_v5,ECasv5-series Linux,Virtual Machines,1 Hour,Reservation,1 Year,Standard_EC96as_v5,True,96.0
EUR,97088.015,DE West Central,2023-08-01T00:00:00Z,EC96as_v5,ECasv5-series Linux,Virtual Machines,1 Hour,Reservation,3 Years,Standard_EC96as_v5,True,96.0
EUR,0.1554,DE West Central,2023-09-01T00:00:00Z,DS15 v2 Spot,Virtual Machines DSv2 Series,Virtual Machines,1 Hour,Consumption,,Standard_DS15_v2,True,
EUR,1.4682,DE West Central,2023-10-01T00:00:00Z,D16as v5,Dasv5 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,Standard_D16as_v5,True,16.0
EUR,0.2909,DE North,2024-05-01T00:00:00Z,E16bs v5 Spot,Virtual Machines Ebsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_E16bs_v5,True,16.0
EUR,0.2082,DE North,2024-05-01T00:00:00Z,E16bs v5 Spot,Virtual Machines Ebsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_E16bs_v5,True,16.0
EUR,4.4045,DE West Central,2023-11-01T00:00:00Z,DC48ascc v5,Virtual Machines DCasccv5 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_DC48as_cc_v5,True,48.0
EUR,2.3371,DE West Central,2023-11-01T00:00:00Z,DC48ascc v5,Virtual Machines DCasccv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_DC48as_cc_v5,True,48.0
EUR,0.0569,DE North,2023-09-01T00:00:00Z,B4as v2 Spot,Virtual Machines Basv2 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_B4as_v2,True,4.0
EUR,0.0527,DE North,2023-09-01T00:00:00Z,B4as v2 Spot,Virtual Machines Basv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_B4as_v2,True,4.0
EUR,0.1558,DE West Central,2023-04-01T00:00:00Z,L16s v3 Spot,Virtual Machines Lsv3 Series,Virtual Machines,1 Hour,Consumption,,Standard_L16s_v3,True,16.0
EUR,0.0117,DE North,2023-09-01T00:00:00Z,B2ls v2 Low Priority,Virtual Machines Bsv2 Series,Virtual Machines,1 Hour,Consumption,,Standard_B2ls_v2,True,2.0
EUR,0.1018,DE North,2023-09-01T00:00:00Z,B8als v2 Spot,Virtual Machines Basv2 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_B8als_v2,True,8.0
EUR,0.0932,DE North,2023-09-01T00:00:00Z,B8als v2 Spot,Virtual Machines Basv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_B8als_v2,True,8.0
EUR,2.2275,DE North,2023-10-01T00:00:00Z,E16-4ads v5,Eadsv5 Series CloudServices,Virtual Machines,1 Hour,Consumption,,Standard_E16-4ads_v5,True,4.0
EUR,0.1217,DE West Central,2024-03-01T00:00:00Z,A2 v2,Cloud Services Av2 Series,Cloud Services,1 Hour,Consumption,,Standard_A2_v2,True,
EUR,0.0806,DE West Central,2024-03-01T00:00:00Z,A2 v2,Cloud Services Av2 Series,Cloud Services,1 Hour,DevTestConsumption,,Standard_A2_v2,True,
EUR,0.6874,DE West Central,2024-05-01T00:00:00Z,EC20as_v5 Spot,ECasv5-series Linux,Virtual Machines,1 Hour,Consumption,,Standard_EC20as_v5,True,20.0
EUR,0.3043,DE West Central,2024-02-01T00:00:00Z,DS15 v2 Spot,Virtual Machines DSv2 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_DS15_v2,True,
EUR,0.1873,DE West Central,2023-09-01T00:00:00Z,DS15 v2 Spot,Virtual Machines DSv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_DS15_v2,True,
EUR,5.8727,DE West Central,2023-09-01T00:00:00Z,DC64as v5,DCasv5-series Windows,Virtual Machines,1 Hour,Consumption,,Standard_DC64as_v5,True,64.0
EUR,3.1161,DE West Central,2023-09-01T00:00:00Z,DC64as v5,DCasv5-series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_DC64as_v5,True,64.0
EUR,0.0851,DE North,2023-10-01T00:00:00Z,D2as v5 Low Priority,Dasv5 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,Standard_D2as_v5,True,2.0
EUR,0.1798,DE North,2023-09-01T00:00:00Z,B8ls v2 Low Priority,Virtual Machines Bsv2 Series Windows,Virtual Machines,1 Hour,Consumption,,Standard_B8ls_v2,True,8.0
EUR,0.0828,DE North,2023-09-01T00:00:00Z,B8ls v2 Low Priority,Virtual Machines Bsv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,Standard_B8ls_v2,True,8.0
EUR,0.0211,DE North,2023-09-01T00:00:00Z,B2as v2 Low Priority,Virtual Machines Basv2 Series,Virtual Machines,1 Hour,Consumption,,Standard_B2as_v2,True,2.0
